,name,review_x
105,송정 3대 국밥,"[659221210, 650626937, 645498956, 632277449, 611491992, 606604232, 604905683, 583017891, 580726019, 575709299, 542828342, 539250541, 534995941, 534470835, 534243917, 530060081, 525614022, 525017293, 518577756, 513163465, 482861384, 482240299, 426100466, 424077121, 417760275, 412704023, 410828116, 369241440, 366259833, 365600015, 358623274, 354223559, 353220535, 342732563, 335307621, 330419580, 318173319, 291629780, 262565761, 196680180, 510790414, 500553611, 477379116, 472869154, 430776308, 420485935, 407053984, 358969570, 350129198, 327095777, 324808981, 228576081]"
106,숙영식당,"[671331391, 660779549, 656905913, 650967416, 645461330, 626684324, 608303254, 588754100, 585880176, 567699961, 559683704, 541025050, 539573687, 538661688, 524787593, 520987874, 517053209, 498724689, 464184540, 431065495, 405937683, 381673107, 381650364, 366844246, 366736821, 362186762, 337095823, 330608447, 329665272, 325850001, 317458710, 316199346, 316182238, 314179960, 305280149, 304219245, 298561234, 277837436, 262995447, 237658331, 622763823, 621235828, 557844284, 527689092, 512284182, 498473414, 482043571, 474860703, 433876086, 432644240, 353020632, 325391189, 323362764, 308924884, 266377581, 263743043, 262581590, 241245753]"
107,순희네 빈대떡,"[663447477, 659796742, 651607321, 649762043, 635952909, 609404231, 607077062, 599728298, 592121269, 582423197, 581338835, 580362445, 565358349, 562110146, 556118968, 554289318, 553341712, 550597603, 549231287, 546303346, 544117947, 543743355, 543730314, 543715569, 541118777, 521488963, 519384426, 503217706, 489277089, 459988080, 451779931, 444857347, 434176369, 433834145, 412147611, 401186885, 382167084, 373897263, 371952990, 369753307, 358892734, 356809830, 351922347, 344981955, 340639082, 334871336, 330935518, 329868555, 329846994, 324105625, 322549893, 315040098, 312891353, 311678835, 304835568, 298180142, 298109477, 269840298, 165277256, 165277258, 387116956, 344662664]"
108,스시 호시카이,"[661086460, 644884252, 631474913, 574112515, 565577715, 543723467, 542855154, 505702292, 504972165, 469334465, 661086460, 644884252, 631474913, 574112515, 565577715, 543723467, 542855154, 505702292, 504972165, 469334465, 661086460, 644884252, 631474913, 574112515, 565577715, 543723467, 542855154, 505702292, 504972165, 469334465, 443970388, 441162844, 423033832, 406526302, 379895960, 362170082, 357495789, 357205106, 356473373, 355432207, 443970388, 441162844, 423033832, 406526302, 379895960, 362170082, 357495789, 357205106, 356473373, 355432207, 443970388, 441162844, 423033832, 406526302, 379895960, 362170082, 357495789, 357205106, 356473373, 355432207, 341823117, 340111903, 330972040, 329677567, 329629376, 329102861, 328282753, 325844506, 324303918, 323806143, 341823117, 340111903, 330972040, 329677567, 329629376, 329102861, 328282753, 325844506, 324303918, 323806143, 341823117, 340111903, 330972040, 329677567, 329629376, 329102861, 328282753, 325844506, 324303918, 323806143, 322190746, 320810108, 484514066, 448565372, 390951572, 364092755, 339563966, 328567320, 321046579, 322190746, 320810108, 484514066, 448565372, 390951572, 364092755, 339563966, 328567320, 321046579, 322190746, 320810108, 484514066, 448565372, 390951572, 364092755, 339563966, 328567320, 321046579]"
109,스파카 나폴리,"[672491743, 655131435, 638687108, 550358356, 545407514, 542554270, 541937753, 541086305, 537586579, 534062353, 672491743, 655131435, 638687108, 550358356, 545407514, 542554270, 541937753, 541086305, 537586579, 534062353, 525879553, 523915743, 519379735, 519290548, 516898007, 468090008, 419044124, 404041656, 387362678, 331533462, 525879553, 523915743, 519379735, 519290548, 516898007, 468090008, 419044124, 404041656, 387362678, 331533462, 328917223, 327741944, 325358766, 322814990, 316989422, 306403641, 657118935, 626922867, 516641034, 487598506, 328917223, 327741944, 325358766, 322814990, 316989422, 306403641, 657118935, 626922867, 516641034, 487598506, 472577953, 441522879, 355229049, 341632013, 340607030, 315817501, 236283533, 235470630, 233740516, 472577953, 441522879, 355229049, 341632013, 340607030, 315817501, 236283533, 235470630, 233740516]"
110,스페인클럽,"[636995203, 630410614, 629979111, 624363744, 559897416, 546520942, 542608972, 541938969, 541475278, 540558196, 540557666, 503177453, 458394287, 436033427, 431511189, 425998983, 417536851, 399837522, 354479869, 350472063, 347011820, 345483380, 339308376, 334209195, 329839361, 327565379, 323061156, 321310291, 317879575, 314955221, 312932115, 312213216, 310909793, 305234744, 295885381, 255594052, 583288959, 505798163, 439447045, 433772411, 423746387, 418248172, 405275284, 390966798, 366548392, 361896716, 347251075, 314992165, 314937891, 308828479, 305648865, 281725599, 274174461, 274103299, 257373021, 249447596]"
111,신선설농탕 명동점,"[673122869, 670016448, 665798448, 629109174, 599206712, 597189975, 590459811, 590413557, 585209005, 583815710, 673122869, 670016448, 665798448, 629109174, 599206712, 597189975, 590459811, 590413557, 585209005, 583815710, 565035918, 556776603, 555530986, 551821495, 550776867, 549410949, 547423218, 546322111, 546135554, 544316314, 565035918, 556776603, 555530986, 551821495, 550776867, 549410949, 547423218, 546322111, 546135554, 544316314, 542636619, 541879324, 541284177, 532929266, 508559202, 493887561, 491585151, 488167973, 476052623, 461949622, 542636619, 541879324, 541284177, 532929266, 508559202, 493887561, 491585151, 488167973, 476052623, 461949622, 455562267, 452500732, 444326022, 440057466, 436994668, 436754296, 418998666, 400269265, 399018309, 393383147, 455562267, 452500732, 444326022, 440057466, 436994668, 436754296, 418998666, 400269265, 399018309, 393383147, 392744793, 385970818, 385066997, 384863308, 382665621, 382013686, 377316159, 377232459, 375627337, 371652079, 392744793, 385970818, 385066997, 384863308, 382665621, 382013686, 377316159, 377232459, 375627337, 371652079, 366771924, 365889461, 364361115, 359962683, 359359329, 358642723, 356192736, 356178225, 356167271, 355149637, 366771924, 365889461, 364361115, 359962683, 359359329, 358642723, 356192736, 356178225, 356167271, 355149637, 351791341, 350950786, 349034146, 347131549, 346788560, 346717004, 345479559, 344884989, 342087703, 341836700, 351791341, 350950786, 349034146, 347131549, 346788560, 346717004, 345479559, 344884989, 342087703, 341836700, 341077165, 340372320, 338635791, 336203618, 336203116, 335191751, 335106501, 331609462, 329925218, 329842565, 341077165, 340372320, 338635791, 336203618, 336203116, 335191751, 335106501, 331609462, 329925218, 329842565, 329615679, 329187259, 329173443, 328922303, 328475115, 328361317, 327241743, 324550489, 323782379, 320361374, 329615679, 329187259, 329173443, 328922303, 328475115, 328361317, 327241743, 324550489, 323782379, 320361374, 319345300, 317883327, 317057043, 315047414, 314929910, 313740948, 313451210, 309104814, 307246138, 305774381, 319345300, 317883327, 317057043, 315047414, 314929910, 313740948, 313451210, 309104814, 307246138, 305774381, 305328063, 302143040, 301278713, 299774774, 298412948, 298115219, 297910600, 297062386, 165277990, 165277992, 305328063, 302143040, 301278713, 299774774, 298412948, 298115219, 297910600, 297062386, 165277990, 165277992, 165277995, 165277993, 165277998, 652855558, 649147476, 645102688, 645065261, 508609246, 504420065, 504294158, 165277995, 165277993, 165277998, 652855558, 649147476, 645102688, 645065261, 508609246, 504420065, 504294158, 499654894, 495024339, 488337068, 487808195, 479020981, 475969835, 475725383, 472967881, 472546275, 467525583, 499654894, 495024339, 488337068, 487808195, 479020981, 475969835, 475725383, 472967881, 472546275, 467525583, 467409737, 467156071, 461875079, 458583062, 455795520, 454656105, 445664687, 444447719, 433530786, 428625111, 467409737, 467156071, 461875079, 458583062, 455795520, 454656105, 445664687, 444447719, 433530786, 428625111, 426337454, 423450892, 422696806, 418295189, 417354979, 416109179, 410902172, 393732085, 392799625, 388905297, 426337454, 423450892, 422696806, 418295189, 417354979, 416109179, 410902172, 393732085, 392799625, 388905297, 386305054, 385966131, 370050777, 367659384, 365266841, 361478772, 358985743, 352863013, 336120942, 334425591, 386305054, 385966131, 370050777, 367659384, 365266841, 361478772, 358985743, 352863013, 336120942, 334425591, 327887426, 320795671, 312665734, 284920987, 283736308, 275639344, 269543797, 262419544, 230984977, 207190003, 327887426, 320795671, 312665734, 284920987, 283736308, 275639344, 269543797, 262419544, 230984977, 207190003]"
112,신선설농탕 홍대점,"[640992675, 624328056, 550106239, 542546576, 542106582, 530241984, 450451342, 380698540, 343710743, 335885353, 640992675, 624328056, 550106239, 542546576, 542106582, 530241984, 450451342, 380698540, 343710743, 335885353, 335673342, 329645606, 322549304, 312890582, 312265485, 308380896, 651621154, 641282012, 587929577, 575198895, 335673342, 329645606, 322549304, 312890582, 312265485, 308380896, 651621154, 641282012, 587929577, 575198895, 556100819, 547769169, 514246382, 514040287, 297224508, 556100819, 547769169, 514246382, 514040287, 297224508]"
113,신촌 황소곱창,"[674079835, 625758551, 569344973, 545674872, 544118033, 541121550, 446545078, 440791836, 424633086, 397553746, 674079835, 625758551, 569344973, 545674872, 544118033, 541121550, 446545078, 440791836, 424633086, 397553746, 371667465, 356794907, 351716684, 343926510, 329536497, 329132740, 329080980, 324040304, 322814810, 318915502, 371667465, 356794907, 351716684, 343926510, 329536497, 329132740, 329080980, 324040304, 322814810, 318915502, 318467672, 310800419, 310658355, 278918130, 499509445, 407838905, 292828543, 318467672, 310800419, 310658355, 278918130, 499509445, 407838905, 292828543]"
114,신포닭강정,"[674530546, 666816234, 652023553, 651947870, 651900261, 646706754, 643897245, 639018842, 616630451, 616412234, 603610604, 599095031, 598708695, 597754260, 594974480, 594908003, 574851366, 555422960, 549463826, 548773534, 546277952, 545894979, 545157258, 543772310, 543728003, 543727244, 543721530, 543464857, 542809685, 542725016, 542546196, 542544639, 542179416, 541545669, 538958239, 536174145, 532171687, 531148886, 526276635, 525955970, 509890044, 501280252, 500611980, 499055646, 497307150, 490032451, 474947135, 463776650, 463467602, 457466299, 451403055, 448531837, 441002355, 438199712, 436990530, 433845984, 427483721, 413853753, 413064888, 408469078, 401892671, 392380750, 383661034, 364149592, 352760322, 351210992, 347066884, 334777570]"
115,쌍둥이돼지국밥,"[657824875, 655781412, 653658928, 642745716, 634270706, 631545149, 629978973, 625202177, 618741478, 618067202, 612130913, 611316314, 605670936, 604178493, 603653530, 581637047, 575573551, 555815643, 554330460, 552829363, 552163533, 550470742, 544722470, 544329242, 543988760, 542357197, 542124969, 541323895, 531358094, 528865940, 524797188, 512002422, 509513012, 506334396, 502644826, 500171994, 496719203, 494408924, 489483332, 489256158, 481779034, 457597747, 453966535, 450335638, 445458055, 444595831, 442777552, 439892877, 435564820, 434861132, 431646983, 419232298, 409066560, 407919062, 401592001, 401581091, 401252255, 389256854, 373542600, 372360083, 370904795, 364171943, 363499057, 363227389, 356316143, 356197435, 354917942, 351026872, 350953687, 347333779, 347036880, 347009288, 341870504, 339513852, 334977392, 331327724, 329929025, 329874626, 329348475, 328312393, 327944098, 327743182, 318464802, 316183302, 315247294, 314946812, 314652523, 314594084, 311171862, 307353619, 306513178, 306107015, 298589714, 298405507, 296213931, 294836679, 281535407, 279648978, 255596250, 246427346, 219340237, 211790198, 489256689, 468480863, 448490956, 438999243, 434306717, 409331579, 387643187, 301700873, 295608639]"
116,아리랑,"[650146736, 555325781, 541724946, 541361949, 490521513, 423390471, 315003111, 305173283, 197577150, 164359698, 165277219, 165277220, 164359702, 658781182, 641973739, 639475039, 630217623, 609490369, 599715060, 558776652, 552680972, 538347435, 535017861, 511171591, 508975843, 508960001, 495599334, 490634636, 483935964, 481081107, 473245080, 397181207, 383610498, 382694027, 382636510, 381084444, 376361183, 370535852, 365300551, 362004070, 357752766, 354299405, 343884201, 341069953, 337767962, 330975449, 322845530, 322051668, 317465270, 314324836, 310035547, 309999375, 303851564, 298126402, 289356174, 286510629, 282548772, 278452311, 273533127, 266799133, 261235956, 257804943, 254063892, 247368669, 235063100, 234752641, 232078680, 230179485, 205055395]"
117,아리아,"[664109239, 652881273, 647893580, 636916570, 632832420, 632477593, 611222304, 594782893, 573433095, 564771912, 664109239, 652881273, 647893580, 636916570, 632832420, 632477593, 611222304, 594782893, 573433095, 564771912, 552801744, 551145176, 546562936, 545649542, 544906534, 543738091, 542086479, 541997506, 541723525, 541366612, 552801744, 551145176, 546562936, 545649542, 544906534, 543738091, 542086479, 541997506, 541723525, 541366612, 541262189, 541086283, 536367936, 533622703, 499810754, 489134421, 486016227, 476167307, 472008552, 457333193, 541262189, 541086283, 536367936, 533622703, 499810754, 489134421, 486016227, 476167307, 472008552, 457333193, 457332821, 451439703, 438252138, 435744748, 427213634, 424738631, 420365980, 419409720, 419317479, 414806649, 457332821, 451439703, 438252138, 435744748, 427213634, 424738631, 420365980, 419409720, 419317479, 414806649, 389472247, 381043818, 373574024, 371631563, 360829834, 354691076, 352013274, 351042305, 350979252, 350979066, 389472247, 381043818, 373574024, 371631563, 360829834, 354691076, 352013274, 351042305, 350979252, 350979066, 348354015, 346768260, 346767978, 341817194, 340551470, 339318395, 339032463, 339030242, 335937133, 334134389, 348354015, 346768260, 346767978, 341817194, 340551470, 339318395, 339032463, 339030242, 335937133, 334134389, 329267849, 327898544, 327786763, 327739676, 327197750, 326471336, 324579464, 323592940, 315494211, 315054358, 329267849, 327898544, 327786763, 327739676, 327197750, 326471336, 324579464, 323592940, 315494211, 315054358, 311457923, 311188876, 310684346, 307961107, 307500886, 301683974, 300950709, 300515449, 299356482, 297794828, 311457923, 311188876, 310684346, 307961107, 307500886, 301683974, 300950709, 300515449, 299356482, 297794828, 645428850, 494799260, 492940303, 486452944, 449762930, 442830189, 432496028, 425631972, 381363570, 374270631, 645428850, 494799260, 492940303, 486452944, 449762930, 442830189, 432496028, 425631972, 381363570, 374270631, 338819832, 332215016, 275677497, 270844574, 262415142, 253255579, 250082018, 246778655, 245019376, 236385115, 338819832, 332215016, 275677497, 270844574, 262415142, 253255579, 250082018, 246778655, 245019376, 236385115, 212142137, 207496055, 212142137, 207496055]"
